1516997559,820.8452148,832.3600464,779.7207031,829.0700684
1516997559,814.2652588,829.0700684,778.0756836,829.0700684
1516997559,804.3953857,827.4251099,773.1407471,817.5552368
1516997559,819.2001953,824.1351318,779.7207031,825.7801514
1516997559,820.8452148,822.4901733,783.0106201,829.0700684
1516997559,817.5552368,824.1351318,779.7207031,827.4251099
1516997559,814.2652588,825.7801514,781.3656616,830.7150879
1516997559,810.9752808,815.9102783,774.7857666,827.4251099
1516997559,815.9102783,819.2001953,776.4307251,827.4251099
1516997559,819.2001953,815.9102783,778.0756836,830.7150879
1516997559,822.4901733,807.6853638,773.1407471,825.7801514
1516997559,827.4251099,809.3303223,778.0756836,827.4251099
1516997559,820.8452148,809.3303223,776.4307251,827.4251099
1516997559,814.2652588,812.6203003,769.8508301,819.2001953
1516997559,814.2652588,810.9752808,771.4957886,820.8452148
1516997559,814.2652588,810.9752808,773.1407471,822.4901733
1516997559,830.7150879,804.3953857,778.0756836,832.3600464
1516997559,827.4251099,806.0403442,778.0756836,832.3600464
1516997559,825.7801514,814.2652588,779.7207031,822.4901733
1516997559,819.2001953,804.3953857,769.8508301,819.2001953
1516997559,824.1351318,807.6853638,778.0756836,824.1351318
1516997559,832.3600464,802.7504272,776.4307251,834.0050049
1516997559,824.1351318,802.7504272,773.1407471,820.8452148
1516997559,819.2001953,797.8154907,779.7207031,815.9102783
1516997559,827.4251099,799.4604492,784.6556396,830.7150879
1516997559,822.4901733,806.0403442,789.5905762,829.0700684
1516997559,822.4901733,804.3953857,786.3005981,830.7150879
1516997559,814.2652588,810.9752808,779.7207031,819.2001953
1516997559,814.2652588,804.3953857,781.3656616,815.9102783
1516997559,822.4901733,804.3953857,784.6556396,825.7801514
1516997559,824.1351318,804.3953857,783.0106201,830.7150879
1516997559,824.1351318,806.0403442,786.3005981,832.3600464
1516997559,815.9102783,801.1054077,781.3656616,827.4251099
1516997559,817.5552368,801.1054077,784.6556396,827.4251099
1516997559,824.1351318,799.4604492,789.5905762,825.7801514
1516997559,825.7801514,797.8154907,786.3005981,829.0700684
1516997559,825.7801514,804.3953857,787.9455566,825.7801514
1516997559,820.8452148,796.1704712,787.9455566,832.3600464
1516997559,822.4901733,797.8154907,784.6556396,825.7801514
1516997559,822.4901733,797.8154907,786.3005981,829.0700684
1516997559,825.7801514,802.7504272,787.9455566,834.0050049
1516997559,827.4251099,801.1054077,786.3005981,834.0050049
1516997559,827.4251099,804.3953857,786.3005981,825.7801514
1516997559,829.0700684,797.8154907,781.3656616,830.7150879
1516997559,830.7150879,799.4604492,784.6556396,830.7150879
1516997559,827.4251099,797.8154907,783.0106201,834.0050049
1516997559,822.4901733,801.1054077,787.9455566,838.9400024
1516997559,829.0700684,799.4604492,792.8805542,843.874939
1516997559,829.0700684,799.4604492,796.1704712,847.164856
1516997559,829.0700684,799.4604492,792.8805542,845.5198975
1516997559,834.0050049,789.5905762,789.5905762,845.5198975
1516997559,829.0700684,787.9455566,792.8805542,840.5849609
1516997559,832.3600464,787.9455566,792.8805542,843.874939
1516997559,834.0050049,784.6556396,796.1704712,847.164856
1516997559,838.9400024,789.5905762,797.8154907,847.164856
1516997559,838.9400024,787.9455566,796.1704712,847.164856
1516997559,832.3600464,784.6556396,784.6556396,837.2949829
1516997559,829.0700684,784.6556396,789.5905762,832.3600464
1516997559,829.0700684,786.3005981,786.3005981,834.0050049
1516997559,837.2949829,784.6556396,786.3005981,832.3600464
1516997559,838.9400024,786.3005981,792.8805542,840.5849609
1516997559,838.9400024,786.3005981,791.2355347,842.2299194
1516997559,837.2949829,783.0106201,789.5905762,842.2299194
1516997559,832.3600464,784.6556396,786.3005981,842.2299194
1516997559,829.0700684,779.7207031,784.6556396,848.8098755
1516997559,825.7801514,778.0756836,783.0106201,845.5198975
1516997559,825.7801514,778.0756836,784.6556396,834.0050049
1516997559,825.7801514,779.7207031,786.3005981,838.9400024
1516997559,825.7801514,778.0756836,779.7207031,832.3600464
1516997559,825.7801514,784.6556396,786.3005981,834.0050049
1516997559,825.7801514,779.7207031,784.6556396,832.3600464
1516997559,829.0700684,781.3656616,784.6556396,832.3600464
1516997559,825.7801514,779.7207031,784.6556396,827.4251099
1516997559,817.5552368,753.401001,779.7207031,827.4251099
1516997559,824.1351318,674.4419556,781.3656616,835.6500244
1516997559,827.4251099,674.4419556,783.0106201,835.6500244
1516997559,827.4251099,638.2523804,779.7207031,837.2949829
1516997559,825.7801514,618.5126343,781.3656616,837.2949829
1516997559,824.1351318,649.7672119,786.3005981,837.2949829
1516997559,825.7801514,634.9624023,779.7207031,834.0050049
1516997559,820.8452148,713.9214478,781.3656616,825.7801514
1516997559,825.7801514,671.1519775,781.3656616,824.1351318
1516997559,820.8452148,641.5423584,783.0106201,819.2001953
1516997559,825.7801514,736.9511719,789.5905762,819.2001953
1516997559,830.7150879,748.4660645,781.3656616,834.0050049
1516997559,822.4901733,804.3953857,778.0756836,822.4901733
1516997559,824.1351318,806.0403442,779.7207031,820.8452148
1516997559,829.0700684,773.1407471,781.3656616,830.7150879
1516997559,829.0700684,791.2355347,784.6556396,827.4251099
1516997559,829.0700684,815.9102783,786.3005981,834.0050049
1516997559,829.0700684,807.6853638,787.9455566,830.7150879
1516997559,822.4901733,789.5905762,784.6556396,834.0050049
1516997559,822.4901733,810.9752808,781.3656616,830.7150879
1516997559,822.4901733,810.9752808,779.7207031,830.7150879
1516997559,820.8452148,799.4604492,779.7207031,827.4251099
1516997559,817.5552368,799.4604492,781.3656616,825.7801514
1516997559,820.8452148,806.0403442,781.3656616,827.4251099
1516997559,819.2001953,802.7504272,779.7207031,824.1351318
1516997559,817.5552368,796.1704712,784.6556396,829.0700684
1516997559,819.2001953,796.1704712,781.3656616,817.5552368
1516997559,815.9102783,801.1054077,784.6556396,817.5552368
1516997559,824.1351318,799.4604492,784.6556396,830.7150879
1516997559,824.1351318,796.1704712,783.0106201,825.7801514
1516997559,820.8452148,797.8154907,781.3656616,830.7150879
1516997559,819.2001953,802.7504272,781.3656616,829.0700684
1516997559,820.8452148,796.1704712,781.3656616,820.8452148
1516997559,814.2652588,792.8805542,783.0106201,820.8452148
1516997559,820.8452148,802.7504272,787.9455566,825.7801514
1516997559,812.6203003,796.1704712,781.3656616,822.4901733
1516997559,809.3303223,797.8154907,783.0106201,824.1351318
1516997559,824.1351318,799.4604492,783.0106201,830.7150879
1516997559,824.1351318,783.0106201,783.0106201,832.3600464
1516997559,817.5552368,702.4066162,783.0106201,830.7150879
1516997559,817.5552368,630.0274658,781.3656616,825.7801514
1516997559,815.9102783,628.3825073,786.3005981,830.7150879
1516997559,814.2652588,618.5126343,781.3656616,829.0700684
1516997559,824.1351318,715.5664673,781.3656616,829.0700684
1516997559,820.8452148,774.7857666,781.3656616,832.3600464
1516997559,814.2652588,776.4307251,774.7857666,815.9102783
1516997559,824.1351318,809.3303223,783.0106201,824.1351318
1516997559,824.1351318,802.7504272,786.3005981,825.7801514
1516997559,817.5552368,797.8154907,778.0756836,819.2001953
1516997559,819.2001953,807.6853638,783.0106201,830.7150879
1516997559,809.3303223,810.9752808,781.3656616,829.0700684
1516997559,812.6203003,810.9752808,784.6556396,820.8452148
1516997559,819.2001953,810.9752808,789.5905762,819.2001953
1516997559,822.4901733,817.5552368,784.6556396,830.7150879
1516997559,829.0700684,815.9102783,787.9455566,827.4251099
1516997559,825.7801514,796.1704712,784.6556396,835.6500244
1516997559,827.4251099,784.6556396,786.3005981,840.5849609
1516997559,824.1351318,804.3953857,783.0106201,825.7801514
1516997559,825.7801514,801.1054077,781.3656616,829.0700684
1516997559,825.7801514,815.9102783,781.3656616,827.4251099
1516997559,829.0700684,815.9102783,787.9455566,824.1351318
1516997559,830.7150879,809.3303223,786.3005981,829.0700684
1516997559,825.7801514,807.6853638,781.3656616,822.4901733
1516997559,824.1351318,812.6203003,786.3005981,825.7801514
1516997559,832.3600464,810.9752808,789.5905762,834.0050049
1516997559,825.7801514,806.0403442,791.2355347,832.3600464
1516997559,822.4901733,806.0403442,784.6556396,830.7150879
1516997559,822.4901733,812.6203003,783.0106201,832.3600464
1516997559,827.4251099,810.9752808,783.0106201,830.7150879
1516997559,830.7150879,807.6853638,784.6556396,829.0700684
1516997559,835.6500244,806.0403442,787.9455566,827.4251099
1516997559,830.7150879,802.7504272,786.3005981,830.7150879
1516997559,824.1351318,804.3953857,786.3005981,830.7150879
1516997559,825.7801514,810.9752808,786.3005981,840.5849609
1516997559,820.8452148,804.3953857,786.3005981,838.9400024
1516997559,817.5552368,807.6853638,781.3656616,825.7801514
1516997559,820.8452148,802.7504272,783.0106201,832.3600464
1516997559,824.1351318,802.7504272,787.9455566,835.6500244
1516997559,825.7801514,804.3953857,786.3005981,825.7801514
1516997559,819.2001953,797.8154907,783.0106201,820.8452148
1516997559,822.4901733,801.1054077,783.0106201,825.7801514
1516997559,825.7801514,797.8154907,781.3656616,825.7801514
1516997559,824.1351318,799.4604492,783.0106201,834.0050049
1516997559,824.1351318,797.8154907,786.3005981,834.0050049
1516997559,825.7801514,799.4604492,786.3005981,830.7150879
1516997559,820.8452148,799.4604492,784.6556396,827.4251099
1516997559,824.1351318,796.1704712,781.3656616,824.1351318
1516997559,822.4901733,796.1704712,787.9455566,820.8452148
1516997559,820.8452148,804.3953857,787.9455566,835.6500244
1516997559,824.1351318,801.1054077,789.5905762,845.5198975
1516997559,824.1351318,804.3953857,792.8805542,830.7150879
1516997559,827.4251099,796.1704712,779.7207031,829.0700684
1516997559,817.5552368,796.1704712,789.5905762,825.7801514
1516997559,822.4901733,792.8805542,792.8805542,814.2652588
1516997559,817.5552368,797.8154907,783.0106201,830.7150879
1516997559,820.8452148,801.1054077,784.6556396,830.7150879
1516997559,832.3600464,796.1704712,786.3005981,835.6500244
1516997559,825.7801514,804.3953857,781.3656616,830.7150879
1516997559,824.1351318,794.5255127,786.3005981,827.4251099
1516997559,810.9752808,787.9455566,784.6556396,827.4251099
1516997559,806.0403442,789.5905762,781.3656616,829.0700684
1516997559,815.9102783,797.8154907,781.3656616,825.7801514
1516997559,817.5552368,804.3953857,783.0106201,825.7801514
1516997559,822.4901733,801.1054077,778.0756836,825.7801514
1516997559,819.2001953,801.1054077,779.7207031,830.7150879
1516997559,814.2652588,789.5905762,778.0756836,830.7150879
1516997559,819.2001953,801.1054077,784.6556396,830.7150879
1516997559,809.3303223,796.1704712,781.3656616,829.0700684
1516997559,822.4901733,801.1054077,784.6556396,832.3600464
1516997559,810.9752808,799.4604492,783.0106201,834.0050049
1516997559,797.8154907,796.1704712,781.3656616,825.7801514
1516997559,810.9752808,801.1054077,776.4307251,822.4901733
1516997559,801.1054077,794.5255127,781.3656616,829.0700684
1516997559,809.3303223,796.1704712,781.3656616,829.0700684
1516997559,822.4901733,796.1704712,783.0106201,832.3600464
1516997559,817.5552368,792.8805542,784.6556396,834.0050049
1516997559,810.9752808,791.2355347,783.0106201,824.1351318
1516997559,819.2001953,792.8805542,784.6556396,829.0700684
